year,month,val
2001,10,0.5
2001,11,0.69
2001,12,0.51
2002,1,0.7
2002,2,0.78
2002,3,0.79
2002,4,0.57
2002,5,0.57
2002,6,0.59
2002,7,0.62
2002,8,0.54
2002,9,0.57
2002,10,0.48
2002,11,0.59
2002,12,0.44
2003,1,0.69
2003,2,0.56
2003,3,0.57
2003,4,0.56
2003,5,0.6
2003,6,0.54
2003,7,0.54
2003,8,0.62
2003,9,0.64
2003,10,0.73
2003,11,0.58
2003,12,0.74
2004,1,0.6
2004,2,0.72
2004,3,0.7
2004,4,0.59
2004,5,0.44
2004,6,0.47
2004,7,0.48
2004,8,0.51
2004,9,0.53
2004,10,0.62
2004,11,0.76
2004,12,0.51
2005,1,0.62
2005,2,0.51
2005,3,0.69
2005,4,0.73
2005,5,0.66
2005,6,0.67
2005,7,0.66
2005,8,0.62
2005,9,0.69
2005,10,0.69
2005,11,0.73
2005,12,0.62
2006,1,0.46
2006,2,0.62
2006,3,0.59
2006,4,0.52
2006,5,0.55
2006,6,0.64
2006,7,0.62
2006,8,0.62
2006,9,0.63
2006,10,0.68
2006,11,0.64
2006,12,0.77
2007,1,0.88
2007,2,0.66
2007,3,0.67
2007,4,0.73
2007,5,0.61
2007,6,0.54
2007,7,0.53
2007,8,0.55
2007,9,0.58
2007,10,0.57
2007,11,0.52
2007,12,0.49
2008,1,0.27
2008,2,0.38
2008,3,0.76
2008,4,0.48
2008,5,0.5
2008,6,0.53
2008,7,0.58
2008,8,0.56
2008,9,0.53
2008,10,0.67
2008,11,0.67
2008,12,0.56
2009,1,0.6
2009,2,0.57
2009,3,0.58
2009,4,0.65
2009,5,0.59
2009,6,0.67
2009,7,0.64
2009,8,0.7
2009,9,0.71
2009,10,0.64
2009,11,0.67
2009,12,0.62
2010,1,0.7
2010,2,0.71
2010,3,0.85
2010,4,0.83
2010,5,0.76
2010,6,0.73
2010,7,0.73
2010,8,0.66
2010,9,0.57
2010,10,0.63
2010,11,0.77
2010,12,0.49
2011,1,0.47
2011,2,0.5
2011,3,0.59
2011,4,0.65
2011,5,0.57
2011,6,0.65
2011,7,0.63
2011,8,0.62
2011,9,0.6
2011,10,0.63
2011,11,0.49
2011,12,0.55
2012,1,0.42
2012,2,0.42
2012,3,0.52
2012,4,0.73
2012,5,0.72
2012,6,0.7
2012,7,0.69
2012,8,0.67
2012,9,0.73
2012,10,0.7
2012,11,0.71
2012,12,0.47
2013,1,0.59
2013,2,0.64
2013,3,0.61
2013,4,0.56
2013,5,0.71
2013,6,0.68
2013,7,0.67
2013,8,0.66
2013,9,0.69
2013,10,0.68
2013,11,0.83
2013,12,0.7
2014,1,0.69
2014,2,0.48
2014,3,0.77
2014,4,0.8
2014,5,0.79
2014,6,0.76
2014,7,0.7
2014,8,0.8
2014,9,0.79
2014,10,0.79
2014,11,0.69
2014,12,0.83
2015,1,0.81
2015,2,0.88
2015,3,0.9
2015,4,0.77
2015,5,0.86
2015,6,0.88
2015,7,0.81
2015,8,0.87
2015,9,0.93
2015,10,0.99
2015,11,0.97
2015,12,1.12
2016,1,1.06
2016,2,1.19
2016,3,1.22
2016,4,1.07
2016,5,0.87
2016,6,0.9
2016,7,0.87
2016,8,0.9
2016,9,0.88
2016,10,0.73
2016,11,0.75
2016,12,0.79
